self_brand,compatibility_category,detected_brands,title,product_brand,source_url,compatibility
Lenovo,self-only,Lenovo,Compatible Display 5D10V82364 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82364-149028752,"Panel part numbers: 5D10V82364. Compatible laptop models: Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad T14s Gen 5 (21LS/21LT), Lenovo ThinkPad E14 Gen 6 (21M7/21M8), Lenovo ThinkPad T14s G3 (21BR/21BS), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad P14s Gen 4 (21K5/21K6), Lenovo ThinkPad T14s Gen 4 (21F8/21F9), Lenovo ThinkPad T14 Gen 4 (21K3/21K4). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82366 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82366-149028753,"Panel part numbers: 5D10V82366. Compatible laptop models: Lenovo ThinkPad T14s Gen 4 (21F8/21F9), Lenovo ThinkPad T14s G3 (21CQ/21CR), Lenovo ThinkPad T14s G3 (21BR/21BS), Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad P14s Gen 4 (21K5/21K6), Lenovo ThinkPad T14 Gen 4 (21K3/21K4), Lenovo ThinkPad T14 G5 (21ML/21MM). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82367 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82367-149028754,"Panel part numbers: 5D10V82367. Compatible laptop models: Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad P14s Gen 5 (21ME), Lenovo ThinkPad T14s G3 (21BR/21BS), Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkPad P14s Gen 4 (21K5/21K6), Lenovo ThinkPad T14s Gen 4 (21F8/21F9), Lenovo ThinkPad T14 Gen 4 (21K3/21K4), Lenovo ThinkPad T14 G5 (21ML/21MM). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82372 14.0 in 1920x1080 / FHD 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82372-139049292,"Panel part numbers: 5D10V82372. Compatible laptop models: Lenovo ThinkPad T490 (20RY/20RX), Lenovo ThinkPad T14s (20T1/20T0), Lenovo ThinkPad T490s (20NX/20NY), Lenovo ThinkPad T495 (20NJ/20NK), Lenovo ThinkPad T495s (20QK/20QJ), Lenovo ThinkPad P43s (20RH/20RJ), Lenovo ThinkPad T490 (20N2/20N3), Lenovo ThinkPad T490 (20Q9/20QH), Lenovo ThinkPad P14s Gen 1 (20S4/20S5). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82385,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82385-145233856,"Panel part numbers: 5D10V82385. Compatible laptop models: Lenovo P15 Gen 2 (20YQ/20YR), Lenovo ThinkPad P1 Gen 2 (20QT/20QU), Lenovo ThinkPad P1 Gen 3 (20TH/20TJ), Lenovo ThinkPad P15 Gen 1 (20ST/20SU), Lenovo ThinkPad P53 (20QN/20QQ), Lenovo ThinkPad T15g Gen 1 (20UR/20US), Lenovo ThinkPad T15g Gen 2 (20YS/20YT), Lenovo ThinkPad X1 Extreme Gen 2 (20QV/20QW), Lenovo ThinkPad X1 Extreme Gen 3 (20TK/20TL). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82388 15.6 in 1920x1080 / FHD 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82388-79159271,"Panel part numbers: 5D10V82388, SD11C45009, 5D11C45012. Compatible laptop models: Lenovo P15v Gen 2 (21A9/21AA), Lenovo V15 G3 IAP (82TT/82UM), Lenovo ThinkPad X1 Extreme Gen 2 (20QV/20QW), Lenovo ThinkPad P1 Gen 2 (20QT/20QU), Lenovo ThinkPad T15 Gen 2 (20W4/20W5), Lenovo ThinkBook 15 G3 ACL (21A4), Lenovo IdeaPad 5-15ITL05 (82FG), Lenovo IdeaPad 1 15ADA7 (82R1), Lenovo IdeaPad 1 15ADA7 (82U4), Lenovo V15 G2 IJL (82QY). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82390 14.0 in 1920x1080 / FHD 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82390-79125350,"Panel part numbers: 5D10V82390, SD10Z46333, SD10W69934, 01YN157, 01YN154, 01YN155, 5D10V82387, SD10Q66949, SD10Q66951. Compatible laptop models: Lenovo ThinkPad T490s (20NX/20NY), Lenovo IdeaPad S145-14AST (81ST), Lenovo V14-ARE (82DQ), Lenovo ThinkPad X1 Carbon 5th Gen (20K4/20K3), Lenovo ThinkPad L14 Gen 1 (20U1/20U2), Lenovo E41-50 (82HW), Lenovo E41-55 (82FJ), Lenovo Ducati 5 (82ES), Lenovo ThinkPad E14 Gen 4 (21EB/21EC), Lenovo V14 G3 ABA (82TU). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82391,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82391-114149274,"Panel part numbers: 5D10V82391. Compatible laptop models: Lenovo P15 Gen 2 (20YQ/20YR), Lenovo ThinkPad P1 Gen 2 (20QT/20QU), Lenovo ThinkPad P1 Gen 3 (20TH/20TJ), Lenovo ThinkPad P15 Gen 1 (20ST/20SU), Lenovo ThinkPad P53 (20QN/20QQ), Lenovo ThinkPad T15g Gen 1 (20UR/20US), Lenovo ThinkPad T15g Gen 2 (20YS/20YT), Lenovo ThinkPad X1 Extreme Gen 2 (20QV/20QW), Lenovo ThinkPad X1 Extreme Gen 3 (20TK/20TL). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82392,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82392-136330950,"Panel part numbers: 5D10V82392. Compatible laptop models: Lenovo 14w Gen 2 (82N8/82N9), Lenovo ThinkBook 14 G2 ARE (20VF), Lenovo ThinkBook 14 G2 ITL (20VD), Lenovo ThinkBook 14 G3 ACL (21A2), Lenovo ThinkBook 14 G3 ITL (21A3), Lenovo ThinkBook 14 G4 ABA (21DK), Lenovo ThinkBook 14 G4 IAP (21DH), Lenovo ThinkPad E14 Gen 2 (20TA), Lenovo ThinkPad E14 Gen 2 (20TB), Lenovo ThinkPad E14 Gen 4 (21E3/21E4). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82394 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82394-98305871,"Panel part numbers: 5D10V82394. Compatible laptop models: Lenovo ThinkPad E14 Gen 5 (21JK/21JL), Lenovo ThinkPad E14 Gen 5 (21JR/21JS), Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad T14 Gen 3 (21AH/21AJ), Lenovo ThinkPad T14 Gen 3 (21CF/21CG), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkBook 14 G4+ IAP (21CX), Lenovo ThinkPad P14s G3 (21AK/21AL), Lenovo ThinkPad P14s G3 (21J5/21J6), Lenovo ThinkPad T14s G3 (21BR/21BS). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82395 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82395-98305872,"Panel part numbers: 5D10V82395. Compatible laptop models: Lenovo ThinkPad E14 Gen 5 (21JR/21JS), Lenovo ThinkPad T14 Gen 3 (21CF/21CG), Lenovo ThinkPad T14s Gen 4 (21F8/21F9), Lenovo ThinkPad E14 Gen 5 (21JK/21JL), Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad T14 Gen 3 (21AH/21AJ), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkBook 14 G4+ IAP (21CX). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82396 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82396-98305873,"Panel part numbers: 5D10V82396, SD11K78444, 5D10V82503. Compatible laptop models: Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad E14 Gen 5 (21JK/21JL), Lenovo ThinkPad E14 Gen 5 (21JR/21JS), Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad T14 Gen 3 (21AH/21AJ), Lenovo ThinkPad T14 Gen 3 (21CF/21CG), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkBook 14 G4+ IAP (21CX), Lenovo ThinkPad P14s G3 (21AK/21AL), Lenovo ThinkPad P14s G3 (21J5/21J6). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82397 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82397-100758670,"Panel part numbers: 5D10V82397, SD10Z34933, 140NBEKK03FLV. Compatible laptop models: Lenovo ThinkPad P14s G3 (21AK/21AL), Lenovo ThinkPad E14 Gen 5 (21JK/21JL), Lenovo ThinkPad E14 Gen 5 (21JR/21JS), Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad T14 Gen 3 (21AH/21AJ), Lenovo ThinkPad T14 Gen 3 (21CF/21CG), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkBook 14 G4+ IAP (21CX), Lenovo ThinkPad P14s G3 (21J5/21J6). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82398 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82398-100758671,"Panel part numbers: 5D10V82398, SD10Z34934. Compatible laptop models: Lenovo ThinkPad E14 Gen 5 (21JK/21JL), Lenovo ThinkPad E14 Gen 5 (21JR/21JS), Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad T14 Gen 3 (21AH/21AJ), Lenovo ThinkPad T14 Gen 3 (21CF/21CG), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkBook 14 G4+ IAP (21CX), Lenovo ThinkPad P14s G3 (21AK/21AL), Lenovo ThinkPad P14s G3 (21J5/21J6), Lenovo ThinkPad T14s G3 (21BR/21BS). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82399 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82399-101079748,"Panel part numbers: 5D10V82399. Compatible laptop models: Lenovo ThinkPad T14 Gen 6 (21QC), Lenovo ThinkPad T14s Gen 6 (21QX), Lenovo ThinkPad T14 Gen 6 (21QH), Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad P14s G3 (21J5/21J6), Lenovo ThinkPad T14s G3 (21CQ/21CR), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkPad T14 Gen 3 (21CF/21CG), Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad T14 Gen 3 (21AH/21AJ). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82400 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82400-101079749,"Panel part numbers: 5D10V82400, SD10Z34936, 5D11U27744. Compatible laptop models: Lenovo ThinkPad P14s G3 (21J5/21J6), Lenovo ThinkPad P14s Gen 4 (21K5/21K6), Lenovo ThinkPad L14 Gen 6 (21SE), Lenovo ThinkPad E14 Gen 6 (21M7/21M8), Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad T14s G3 (21CQ/21CR), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkPad T14 Gen 3 (21CF/21CG), Lenovo ThinkPad P14s Gen 4 (21HF/21HG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82401 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82401-101079750,"Panel part numbers: 5D10V82401, SD10Z34935. Compatible laptop models: Lenovo ThinkPad T14 Gen 3 (21AH/21AJ), Lenovo ThinkPad T14 Gen 6 (21QG), Lenovo ThinkPad E14 Gen 5 (21JK/21JL), Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad P14s G3 (21J5/21J6), Lenovo ThinkPad T14s G3 (21CQ/21CR), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkPad T14 Gen 3 (21CF/21CG), Lenovo ThinkPad P14s Gen 4 (21HF/21HG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82402 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82402-101079751,"Panel part numbers: 5D10V82402, SD10Z34937. Compatible laptop models: Lenovo ThinkPad T14 Gen 3 (21CF/21CG), Lenovo ThinkPad L14 Gen 5 (21L5/21L6), Lenovo ThinkPad T14s Gen 6 (21M1/21M2), Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad P14s G3 (21J5/21J6), Lenovo ThinkPad T14s G3 (21CQ/21CR), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad T14 Gen 3 (21AH/21AJ). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82405 16.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82405-126177100,"Panel part numbers: 5D10V82405, 5D10V82534, 5D10V82535, 5D11P79784, 5D11U42263, SD11M38961, 5D11P79785. Compatible laptop models: Lenovo ThinkPad P16v Gen 1 (21FE/21FF), Lenovo ThinkPad L16 Gen 1 (21L3/21L4), Lenovo ThinkPad P16s Gen 2 (21K9), Lenovo ThinkPad E16 Gen 1 (21JT), Lenovo ThinkPad T16 Gen 2 (21K7/21K8), Lenovo ThinkPad T16 Gen 3 (21MN/21MQ), Lenovo ThinkPad E16 G2 (21M5), Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkPad E16 Gen 1 (Type 21JN), Lenovo ThinkBook 16 G4+ IAP (21CY). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82406 16.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82406-99725789,"Panel part numbers: 5D10V82406, SD10Z34942. Compatible laptop models: Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkPad P16s Gen 1 (21BT/21BU), Lenovo ThinkPad T16 Gen 2 (21K7/21K8), Lenovo ThinkPad E16 Gen 1 (Type 21JN), Lenovo ThinkBook 16 G4+ IAP (21CY), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad T16 G1 (21CH), Lenovo ThinkPad P16s Gen 2 (21HK/21HL), Lenovo P16v Gen 1 (21FC/21FD). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82407 16.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82407-99725790,"Panel part numbers: 5D10V82407, SD10Z34943. Compatible laptop models: Lenovo ThinkPad T16 G1 (21CH), Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkPad E16 Gen 1 (Type 21JN), Lenovo ThinkBook 16 G4+ IAP (21CY), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad P16s Gen 2 (21HK/21HL), Lenovo P16v Gen 1 (21FC/21FD), Lenovo ThinkPad T16 G1 (21BV/21BW), Lenovo ThinkPad P16s Gen 1 (21BT/21BU). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82408 16.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82408-99720686,"Panel part numbers: 5D10V82408, SD10Z34944, 5D10V82403. Compatible laptop models: Lenovo ThinkPad E16 Gen 1 (21JQ), Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkPad E16 Gen 1 (Type 21JN), Lenovo ThinkBook 16 G4+ IAP (21CY), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad T16 G1 (21CH), Lenovo ThinkPad P16s Gen 2 (21HK/21HL), Lenovo P16v Gen 1 (21FC/21FD), Lenovo ThinkPad T16 G1 (21BV/21BW), Lenovo ThinkPad P16s Gen 1 (21BT/21BU). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82409 16.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82409-99720687,"Panel part numbers: 5D10V82409, SD10Z34945, 5D10V82405. Compatible laptop models: Lenovo ThinkPad L16 Gen 1 (21L3/21L4), Lenovo ThinkPad L13 Gen 5 (21LB/21LC), Lenovo ThinkPad E16 Gen 2 (21MB), Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkPad E16 Gen 1 (Type 21JN), Lenovo ThinkBook 16 G4+ IAP (21CY), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad T16 G1 (21CH), Lenovo ThinkPad P16s Gen 2 (21HK/21HL), Lenovo P16v Gen 1 (21FC/21FD). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82411 16.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82411-99095224,"Panel part numbers: 5D10V82411, SD10Z34947. Compatible laptop models: Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkPad E16 Gen 1 (21JT), Lenovo ThinkPad E16 G2 (21M6), Lenovo ThinkPad T16 G1 (21CH), Lenovo ThinkPad E16 Gen 1 (Type 21JN), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad P16s Gen 2 (21HK/21HL), Lenovo P16v Gen 1 (21FC/21FD), Lenovo ThinkPad T16 G1 (21BV/21BW). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82412 16.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82412-99095225,"Panel part numbers: 5D10V82412, SD10Z34946. Compatible laptop models: Lenovo ThinkPad P16s Gen 1 (21BT/21BU), Lenovo ThinkPad E16 Gen 1 (21JQ), Lenovo ThinkPad T16 G1 (21CH), Lenovo ThinkPad E16 Gen 1 (Type 21JN), Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad P16s Gen 2 (21HK/21HL), Lenovo P16v Gen 1 (21FC/21FD), Lenovo ThinkPad T16 G1 (21BV/21BW). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82413,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82413-114149275,"Panel part numbers: 5D10V82413. Compatible laptop models: Lenovo P15 Gen 2 (20YQ/20YR), Lenovo ThinkPad P1 Gen 2 (20QT/20QU), Lenovo ThinkPad P1 Gen 3 (20TH/20TJ), Lenovo ThinkPad P15 Gen 1 (20ST/20SU), Lenovo ThinkPad P53 (20QN/20QQ), Lenovo ThinkPad T15g Gen 1 (20UR/20US), Lenovo ThinkPad T15g Gen 2 (20YS/20YT), Lenovo ThinkPad X1 Extreme Gen 2 (20QV/20QW), Lenovo ThinkPad X1 Extreme Gen 3 (20TK/20TL). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82415,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82415-136330952,"Panel part numbers: 5D10V82415. Compatible laptop models: Lenovo ThinkPad L13 Gen 4 (21FG/21FH), Lenovo ThinkPad L13 Gen 4 (21FN/21FQ), Lenovo ThinkPad L13 Gen 5 (21LB/21LC), Lenovo ThinkPad X13 Gen 4 (21EX/21EY), Lenovo ThinkPad X13 Gen 4 (21J3/21J4), Lenovo ThinkPad X13 Gen 5 (21LU/21LV). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82422,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82422-140307906,"Panel part numbers: 5D10V82422. Compatible laptop models: Lenovo ThinkPad L13 Gen 3 (21B3/21B4), Lenovo ThinkPad L13 Gen 3 (21B9/21BA), Lenovo ThinkPad L13 Gen 4 (21FG/21FH), Lenovo ThinkPad L13 Gen 4 (21FN/21FQ), Lenovo ThinkPad L13 Gen 5 (21LB/21LC), Lenovo ThinkPad X13 G3 (21BN/21BQ), Lenovo ThinkPad X13 Gen 2 (20WK/20WL), Lenovo ThinkPad X13 Gen 2 (20XH/20XJ), Lenovo ThinkPad X13 Gen 3 (21CN/21CM), Lenovo ThinkPad X13 Gen 4 (21EX/21EY). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82427,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82427-145233859,"Panel part numbers: 5D10V82427. Compatible laptop models: Lenovo ThinkPad P16s Gen 1 (21BT/21BU), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad P16s Gen 2 (21HK/21HL), Lenovo ThinkPad P16s Gen 2 (21K9), Lenovo ThinkPad T16 G1 (21BV/21BW), Lenovo ThinkPad T16 G1 (21CH), Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkPad T16 Gen 2 (21K7/21K8). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82429,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82429-114149280,"Panel part numbers: 5D10V82429. Compatible laptop models: Lenovo ThinkPad P15v Gen 3 (21D8/21D9), Lenovo ThinkPad P15v Gen 3 (21EN/21EM), Lenovo ThinkPad T15p Gen 3 (21DA/21DB). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82434 16.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82434-102449732,"Panel part numbers: 5D10V82434. Compatible laptop models: Lenovo ThinkPad E16 Gen 1 (Type 21JN), Lenovo ThinkPad P16s Gen 2 (21HK/21HL), Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkBook 16 G4+ IAP (21CY), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad T16 G1 (21CH), Lenovo P16v Gen 1 (21FC/21FD), Lenovo ThinkPad T16 G1 (21BV/21BW). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82435 15.6 in 1920x1080 / FHD 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82435-100852468,"Panel part numbers: 5D10V82435, B156HAN02.1 HW0A, SD10Z34968. Compatible laptop models: Lenovo V15 G3 IAP (82TT/82UM), Lenovo IdeaPad Slim 3-15IAH8 (83ER), Lenovo IdeaPad 3-15IAU7 (82RK/82T7), Lenovo V15 G4 IRU (83A1), Lenovo IdeaPad 3-15ITL6 (82H8), Lenovo V15 G4 IAH (83FS), Lenovo ThinkBook 15 G4 ABA (21DL), Lenovo LOQ 15APH8 (82XT), Lenovo V15 G4 AMN (82YU), Lenovo IdeaPad 5 15ABA7 (82SG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82439 16.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82439-100719582,"Panel part numbers: 5D10V82439, 5D10V82440, SD10Z34969. Compatible laptop models: Lenovo ThinkPad E16 Gen 1 (Type 21JN), Lenovo ThinkPad P16s Gen 2 (21HK/21HL), Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkBook 16 G4+ IAP (21CY), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad T16 G1 (21CH), Lenovo P16v Gen 1 (21FC/21FD), Lenovo ThinkPad T16 G1 (21BV/21BW). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D10V82441,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d10v82441-145233863,"Panel part numbers: 5D10V82441. Compatible laptop models: Lenovo ThinkPad L16 Gen 1 (21L3/21L4), Lenovo ThinkPad L16 Gen 1 (21L7/21L8), Lenovo ThinkPad P16s Gen 1 (21BT/21BU), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad P16s Gen 2 (21HK/21HL), Lenovo ThinkPad P16s Gen 2 (21K9), Lenovo ThinkPad T16 G1 (21BV/21BW), Lenovo ThinkPad T16 G1 (21CH), Lenovo ThinkPad T16 Gen 2 (21HH/21HJ), Lenovo ThinkPad T16 Gen 2 (21K7/21K8). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
