self_brand,compatibility_category,detected_brands,title,product_brand,source_url,compatibility
Huawei,self-only,Huawei,Compatible Display TV160DKT-NH0 16.0 in 2520x1680 / 0 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-tv160dkt-nh0-104339680,"Panel part numbers: TV160DKT-NH0. Compatible laptop models: Huawei Matebook 16. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
